start_station_name,end_station_name,running_time,train_no
海口东,临高南,34,C7416
麻城,黄州,34,T396
张家口,八达岭长城,34,D1106
巫山,神农架,34,G372
简阳南,荣昌北,34,G8621
霸州,任丘,35,K980
拉萨,贡嘎,35,Z9807
全椒,合肥,35,G7756
温州南,温岭,35,G7473
北京丰台,固安,35,K1613
长春西,扶余北,35,G933
侯马,闻喜,35,K5317
鹤壁,新乡,35,T49
五常,拉林,35,K7189
博兴,淄博,35,K8297
孟塬,风陵渡,35,K2666
大港南,高邮北,35,G8294
北京西,保定东,35,G803
上海,太仓,35,G8288
贵定,福泉,35,K876
义县,清河门北,35,K5043
无为,池州,35,G8337
紫阳,安康,35,K118
定州,保定,35,T42
永川东,资阳北,35,G8630
唐山,天津西,35,G8924
安庆西,肥西,35,G8394
太原南,忻州西,35,G791
榆树屯,大兴,35,K550
都匀东,贵阳,35,G8966
贺州,富川,35,T582
万州北,垫江,35,G8703
红彦,大杨树,35,K7103
邯郸东,石家庄,35,G873
建湖,泗阳,35,G8292
赶水东,重庆西,35,G8764
临沂,兰陵北,35,K1052
滨海港,盐城,35,G7523
兰陵北,枣庄东,35,K1052
沧州,东光,35,K1056
沈阳北,本溪,35,G782
朱日和,赛汗塔拉,35,T4202
黄山北,千岛湖,35,G7498
塔城,额敏,35,K9858
天门南,汉口,35,D5788
都安,南宁东,35,G4861
太原南,介休东,35,D5335
弥勒,普者黑,35,D3928
广州南,肇庆东,35,D3818
凌海南,台安,35,G373
绥德,子长,35,D779
遂宁,南充北,35,D768
潮阳,汕尾,35,D7110
上海虹桥,常州北,35,G368
高密,昌乐,35,D8184
济南东,淄博,35,D8157
曲靖北,盘州,35,G402
苇河西,牡丹江,35,D7985
德安,南昌,35,D6257
邵东,隆回,35,G6168
潮阳,诏安,35,D2284
扬州,高邮北,35,D2882
榆社西,长治东,35,D2773
民和南,西宁,35,D2767
眉山,成都南,35,D854
临沂北,曲阜东,35,G5575
无锡,镇江,35,D3032
嵊州北,临海,35,D3107
连云港,涟水,35,D3187
阜阳西,周口东,35,G1968
凯里南,贵阳东,35,G2165
安江东,隆回,35,G2137
玉山南,金华,35,G1676
兴城西,山海关,35,G2604
廊坊,沧州西,35,G2589
安庆,宿松东,35,G2784
樟树东,南昌,35,G2734
龙南东,河源北,35,G2731
杭州西,宜兴,35,G254
上饶,抚州东,35,G2316
镇雄,黔西,35,G2823
宁县,乾县,35,G2253
昆明南,曲靖北,35,G2830
永康南,青田,35,G2364
溧水,湖州,35,G343
绥中北,锦州南,35,G1224
南漳,兴山,35,G3473
德清,郎溪南,35,G3256
白沟,天津西,35,G1282
彭山,成都东,35,C756
榆林,米脂,35,C9301
常州,仙林,35,G7110
娄山关南,赶水东,35,D1868
长宁,威信,35,D1801
乐山,双流机场,35,D1986
建水,通海,35,C564
眉县东,宝鸡,35,C161
郑州东,洛阳龙门,36,G1830
晋江,厦门,36,D6229
渠县,达州,36,C712
齐齐哈尔,大庆西,36,G768
广州东,常平,36,C7113
徐州东,曲阜东,36,G442
凯里南,铜仁南,36,G466
洛阳龙门,郑州,36,G7912
双水镇,阳东,36,C6989
大同,怀仁,36,K7807
饶平,漳州,36,D686
清水,高台,36,T6602
莒南,临沂,36,Z160
娄底,涟源,36,K6523
锦州,葫芦岛,36,K668
娄底南,溆浦南,36,G1684
运城北,临汾西,36,D5316
哈尔滨西,宾州,36,D164
宁化,建宁南,36,C880
南昌,抚州东,36,G5002
西安北,大荔,36,D5088
广州南,英德西,36,G1744
五营,红山,36,K7138
灵石东,晋中,36,D5336
白狼,阿尔山,36,K7595
胶州北,莱阳,36,D6075
孝感北,汉口,36,G511
雅安,大邑,36,D6192
佛坪,西安西,36,G1702
合肥南,铜陵北,36,G9513
青岛,胶州北,36,D6008
高邮,涟水,36,C3131
绵阳,青川,36,G1282
金华,武义,36,K326
兰州西,中川机场,36,C633
银川,石嘴山,36,K1518
风陵渡,永济,36,K2666
巩义,洛阳,36,T197
帽儿山西,哈尔滨,36,D8522
一面坡北,新香坊北,36,D8516
新沂,沭阳,36,K420
新化,安化,36,K136
西安,引镇,36,T248
铁力,庆安,36,K1394
金宝屯,八面城,36,K1382
高密,夏格庄,36,G6982
葛根庙,白城,36,C508
昆明,禄丰南,36,D8681
大同,丰镇,36,K395
赤壁北,汨罗东,36,G1107
泰来,江桥,36,K2061
颍上北,合肥北城,36,G7755
凤台南,合肥,36,G3191
肇庆东,广州,36,D7561
威舍,兴义,36,T382
鹤岗,宝泉岭,36,K5123
娘子关,井陉,36,K5276
阜阳西,水家湖,36,G3127
新县,潢川,36,K1068
齐齐哈尔,烟筒屯,36,K50
蒲江,成都西,36,C6638
阳谷,郓城,36,K1284
杭州东,松江南,36,G1352
胜利镇,高楞,36,D7921
广德,宣城,36,T326
若羌,米兰,36,K9756
三江南,桂林西,36,D1865
云霄,厦门北,36,D3108
韶山南,新化南,36,G2372
连云港,滨海港,36,G8351
乌兰察布,呼和浩特东,36,G2457
江油,广元,36,G2242
南昌西,抚州,36,D3262
宜城,襄阳,36,K936
襄州,枣阳,36,K974
长庆桥,泾川,36,K9663
息烽,娄山关南,36,D1842
惠安堡,环县,36,D1963
文水,太原南,36,C152
黑山北,沈阳,36,G8185
瑞昌西,永修,36,D2228
安康,旬阳北,36,Z9236
榆中,通渭,36,D2724
延安,洛川东,36,C181
庐山,潜山,36,G2794
侯马西,永济北,36,D2567
珠琳,富宁,36,D3902
资阳北,自贡,36,G8790
兰州西,河口南,36,K815
大冶北,庐山,36,G891
庐江,龙桥,36,K8525
西安北,岐山,36,G673
郑州东,安阳东,36,G56
唐山,秦皇岛,37,G1286
昌图西,长春西,37,G725
新干东,南昌西,37,G2790
合肥南,芜湖,37,G2557
沈阳,昌图西,37,G727
八仙筒,东来,37,K1456
绵阳,成都东,37,G89
马鞍山,芜湖,37,T151
北京丰台,涿州,37,K1458
北京丰台,保定东,37,G9393
衡阳东,长沙南,37,G830
沈阳北,铁岭,37,Z516
海城西,沈阳,37,G713
黄陵南,蒲城东,37,C181
松原,农安,37,C508
扶余,德惠,37,T184
通辽,大林,37,K1382
兴隆县西,北京朝阳,37,G936
临河,巴彦高勒,37,K1686
宝鸡南,咸阳西,37,G2686
方城,长葛北,37,G7966
博罗北,深圳北,37,G2723
惠农,乌海,37,K196
赣县北,吉安西,37,G2734
旬阳北,镇安,37,Z9236
长沙,宁乡,37,Z8316
贵阳北,遵义南,37,G2886
哈尔滨,安达,37,G1264
大石桥,熊岳城,37,K1566
徐州,宿州,37,Z178
睢宁,淮安东,37,G3294
宁波,余姚,37,Z32
杭州,德清西,37,K1040
成都东,青神,37,G2831
安康,汉阴,37,C222
天津,廊坊北,37,Z207
湘潭北,邵阳北,37,G2161
萍乡,宜春,37,T582
西来,成都南,37,C3392
曲阜东,济南,37,G246
开江,梁平,37,K1258
石家庄,临城,37,K1263
武穴,九江,37,K1284
福州,涵江,37,G244
泸县,内江北,37,G8772
胶州北,潍坊,37,G244
唐山,唐海南,37,C258
正定机场,白洋淀,37,G1702
张家港,东台,37,G8362
长白山,敦化,37,G8040
无锡新区,镇江,37,G7148
庄河北,东港北,37,D7753
贵阳东,都匀东,37,D1881
方正,宾州,37,D122
花园口,金州,37,D7755
襄垣东,太谷东,37,D3391
饶阳,任丘,37,K570
灵武北,甜水堡,37,D3518
章丘北,潍坊北,37,G6942
张家界西,桃源,37,D7455
南芬北,丹东,37,D7613
衡水北,禹城东,37,G379
鄂尔多斯,神木西,37,D779
五龙背东,本溪,37,D7610
青岛西,城阳,37,G5590
怀集,肇庆东,37,D2946
百色,富宁,37,D3961
靖远北,中卫南,37,D3583
南华,禄丰南,37,D3958
大安北,乾安,37,K50
昌邑,淄博北,37,D6056
江门东,恩平,37,C7727
建德,杭州南,37,G7498
潮汕,漳浦,37,D672
北京北,延庆,37,D6709
下花园北,清河,37,D6716
福鼎,宁德,37,D3219
烟台南,夏格庄,37,D6078
太平川,宝龙山,37,K958
章丘,青州市,37,D6075
呼和浩特,萨拉齐,37,D1073
哈尔滨,呼兰,37,K7125
通北,海伦,37,K7148
鲘门,普宁,37,D7173
洪洞,霍州,37,K610
尚志,苇河,37,K938
襄阳东,武当山西,37,G6819
托克托东,呼和浩特,37,C936
当阳,荆门,37,K932
白文东,岚县,37,K7823
石柱县,利川,37,D2274
高密北,青岛西,37,D1661
温岭,宁海,37,D2284
云浮东,佛山西,37,D3788
海宁西,上海虹桥,37,G7540
河唇,化州,37,K232
赵光,通北,37,K381
高邑,邢台,37,K388
烟台,莱阳,37,C6562
曲阜,平邑,37,K8251
兰州西,秦王川,37,D8943
福州南,仙游,37,D2311
漯河西,信阳东,38,G866
郑州东,民权北,38,G1907
晏城,大明湖,38,K958
洪洞西,平遥古城,38,D1638
淮南南,合肥南,38,G1905
重庆北,涪陵北,38,D368
渭南北,三门峡南,38,G1914
平果,南宁,38,D3796
祁阳,衡阳东,38,G2066
陆丰,惠阳,38,D3339
孝感北,驻马店西,38,G878
蚌埠,明光,38,K92
杭州西,广德南,38,G2026
荆门,钟祥,38,K8108
资中北,沙坪坝,38,G8615
德安,阳新,38,D3290
石家庄,衡水北,38,G2096
合肥南,淮南东,38,G2566
惠东南,葵潭,38,D2388
泰安,枣庄,38,G2575
华山,渭南,38,C165
吕梁,汾阳,38,C160
汉口,麻城北,38,D2882
东戴河,葫芦岛北,38,D27
霍州东,侯马西,38,D2581
阳高南,张家口,38,G2534
怀来,北京北,38,G2538
宿州东,水家湖,38,G2553
合肥,蚌埠南,38,G2554
南城,泰宁,38,D2116
连云港,日照西,38,D2124
延吉西,敦化,38,G8130
哈尔滨西,德惠西,38,G2656
霞浦,平阳,38,D3172
攸县,茶陵南,38,K9233
渑池南,华山北,38,G2251
宝鸡南,天水南,38,G842
乐昌东,耒阳西,38,G842
怀化南,三穗,38,G2185
重庆北,荣昌北,38,G8504
渑池南,郑州西,38,G2256
四平,开原,38,Z368
蛟河西,大石头南,38,C1045
金寨,合肥南,38,D3016
漳平西,三明,38,G2380
桐梓东,綦江东,38,D1882
金山卫,上海南,38,S1006
新民北,甘旗卡,38,C1134
潢川,淮滨,38,K134
岷县,渭源,38,C681
冠豸山,清流,38,K404
台山,阳江,38,C6929
恩平,新会,38,C6930
大连,登沙河,38,D7757
莱阳,桃村,38,K1132
许家屯,瓦房店,38,T332
金华,杭州南,38,G1418
阆中,南充北,38,D762
衡水,肃宁,38,D760
德清西,长兴南,38,T326
双鸭山西,七台河西,38,D7982
齐齐哈尔南,大庆东,38,D7982
阿城北,苇河西,38,D7933
越西,金口河南,38,D872
兰州,兰州新区,38,C607
菏泽,巨野,38,K1901
长春,农安,38,C535
奈曼,八仙筒,38,K1456
依安,克山,38,K381
新立屯,彰武,38,K1533
安陆西,汉口,38,G9362
句容西,湖州,38,G187
德州东,辛集南,38,G1830
昌平,宣化北,38,D1007
承德南,喀左,38,G953
牛家,安家,38,K7190
霍州东,太谷西,38,D5378
原平西,山阴,38,D5376
平遥古城,太原,38,D5374
商丘,太和东,38,G1896
平顶山,宝丰,38,K82
燕郊,蓟州北,38,K7787
原平,代县,38,K604
北戴河,滦县,38,T5688
橄榄坝,勐腊,38,C389
新乡东,邯郸东,38,G1572
大庆东,哈尔滨北,38,D6918
商丘,曹县,38,K1064
邢台东,鹤壁东,38,G1515
胶州,青岛北,38,K1050
北票,黑山北,38,G963
九江,彭泽,38,K784
常熟,如皋,38,G3292
高碑店东,正定机场,38,G627
嵊州北,台州,38,G7715
武穴北,安庆西,38,G3123
定南南,河源东,38,G2793
瓦房店西,大连,38,G8064
福田,广州南,38,G336
襄阳东,神农架,38,G6791
白城,安广,39,C502
阳泉北,石家庄,39,D1634
定西北,秦安,39,G844
金口河南,峨眉,39,D872
耒阳西,株洲西,39,G842
淮安东,扬州东,39,D1670
南京,常州,39,G7107
合肥,六安,39,G1747
云浮东,藤县,39,D3850
石家庄北,晋州,39,K866
海林北,尚志南,39,D166
宜兴,杭州,39,G7397
峨眉,彭山,39,D876
盘锦,鲅鱼圈,39,G3523
宁波,三门县,39,D381
辽阳,鲅鱼圈,39,G712
武汉,信阳东,39,G84
遵义南,贵阳东,39,D3581
广州北,韶关,39,G1008
庆阳,永寿西,39,D3590
双辽,茂林,39,K2083
南通西,盐城,39,G8356
郑州,焦作西,39,D3352
静海,天津西,39,K286
桂林,鹿寨北,39,D3567
黄桶北,贵阳北,39,G2996
赣州西,和平北,39,G2281
溧阳,杭州东,39,G171
赣州西,泰和,39,G2268
佳木斯,汤原,39,K340
郑州东,扶沟南,39,G7933
南岔,朗乡,39,K340
苍溪,广元,39,D1713
响水县,盐城,39,D9557
罗平,师宗,39,T381
威海,文登,39,K8262
台安,沈阳北,39,G3494
凤凰城,通远堡,39,K5026
宜宾西,乐山,39,C6026
陇南,姚渡,39,D754
榕江,三江南,39,G2858
佳木斯,达连河,39,D7828
西安北,灵宝西,39,G1888
恩施,高坪,39,D5838
淮安,沭阳,39,K564
秦家,绥棱,39,K7053
青岛机场,潍坊,39,G6966
凯里南,贵阳北,39,G4907
深圳北,东莞,39,D7147
深圳北,鲘门,39,D7314
无锡东,南京南,39,G4
棋子湾,临高南,39,C7446
阳新,瑞昌,39,T167
涟源,新化,39,K495
楚雄,祥云,39,G2845
洋河,泗县,39,T142
河口北,屏边,39,C554
北京,香河,39,D13
仙游,厦门北,39,C5261
淮滨,阜阳,39,T182
明水河,索伦,39,K7596
临汾西,介休东,39,D5322
内江北,重庆西,39,G8641
子长,延安,39,C9301
仙桃,汉口,39,D5206
六安,霍邱,39,Z227
常州,扬州东,39,G8274
无为,绩溪北,39,G321
衡阳东,杨桥,39,G6134
信丰西,龙川西,39,G2767
太原,交城,39,Z268
沈丘,太和北,39,K1505
宿迁,宝应,39,G8289
鲅鱼圈,大连北,39,G1252
黄冈东,黄梅东,39,D2179
邵阳,双峰北,39,G6465
延平西,永安南,39,D2113
绍兴,余姚,39,Z288
礼泉南,宁县,39,G3174
滕州东,宿州东,39,G141
赤壁,临湘,39,K1162
郯城,临沂东,39,K1068
大余,南雄,39,K212
白银西,皋兰,39,K195
武威,古浪,39,T6614
奉节,兴山,39,G3410
即墨北,潍坊北,39,G1092
义乌,缙云西,39,G7345
玉林,博白,39,K9322
黔江,彭水,39,C32
临海,乐清,39,D3125
玉溪,元江,40,C321
新晃西,凯里南,40,G1377
西双版纳,普洱,40,C320
墨江,宁洱,40,C319
齐齐哈尔,富裕,40,K2061
吉林,长春,40,C1048
讷河,伊拉哈,40,K2061
长沙南,宜春,40,G1392
诸暨,武义北,40,G7473
娄底,湘乡,40,K534
三门县,乐清东,40,G7681
怀化南,邵阳北,40,G1380
禹州,南阳东,40,G7921
东莞东,惠州,40,T102
胶州,诸城,40,K1066
新余,樟树,40,T582
安吉,杭州,40,G1889
重庆北,垫江,40,G2892
神木,锦界,40,C199
四合永,纪家沟,40,K1189
深圳,东莞东,40,T102
高邮,镇江,40,C3137
茂名,阳江,40,C6902
贵阳北,关岭,40,G1421
电白,阳东,40,C6904
广州南,双水镇,40,C6931
承德南,顺义西,40,G986
宝应,大港南,40,C3129
燕郊,玉田县,40,T5687
郑州东,郏县,40,G3411
东安东,兴安北,40,G1503
土溪,蓬安,40,K1156
平泉北,辽宁朝阳,40,G993
金普,营口东,40,G703
潮汕,梅州西,40,D7304
哈尔滨西,呼兰,40,K5165
黄山北,上饶,40,G45
建瓯西,上饶,40,G1638
曲靖,宣威,40,C576
土贵乌拉,丰镇,40,K42
石林西,开远南,40,D8604
麻城,新县,40,T182
南宁东,贵港,40,D8434
中卫南,吴忠,40,D8931
白银南,福利区,40,D8933
昌图,铁岭,40,K1452
上海虹桥,临平南,40,G7331
日照西,莒南,40,Z160
固始,潢川,40,K392
瓦房店西,海城西,40,G713
长兴,南京南,40,G3192
赤峰,建平,40,G3662
上海,无锡,40,D952
洛阳龙门,灵宝西,40,G1882
阜新,彰武,40,G3655
阳朔,钟山西,40,G2910
长治南,焦作,40,G7961
从江,三都县,40,G1518
桂林北,三江南,40,G1518
襄阳东,安陆西,40,G9362
公主岭南,铁岭西,40,G778
巩义南,三门峡南,40,G3196
黄州,蕲春,40,K304
拉林,平房,40,K5183
大同南,山阴,40,D5363
太姥山,温州南,40,D3102
郁南,肇庆东,40,D3848
南京南,肥东,40,D3032
蔡家崖,白文东,40,K7823
二龙山屯,龙镇,40,K7053
河东机场,中宁东,40,C8215
白奎堡,呼兰,40,K7148
呼和浩特,乌兰察布,40,G2484
大方,贵阳东,40,G2191
长宁,镇雄,40,G2187
隆昌北,成都东,40,G8610
襄垣东,晋城东,40,D3375
太原南,武乡,40,D3379
南杂木,抚顺北,40,K7426
华州,潼关,40,K84
毕节,兴文,40,D1860
泉州,福清,40,D3161
东台,阜宁东,40,D2152
弋阳,衢州,40,G2305
吉首东,张家界西,40,G6152
绵阳,剑门关,40,D1948
蚌埠南,南京南,40,G8369
东营,博兴,40,K8297
樟树东,泰和,40,G2705
广州,东莞,40,D3665
峡江,南昌西,40,G2268
青岛机场,青岛,40,G6921
随州南,天河机场,40,G6820
高密北,淄博北,40,G6908
榆次,祁县,40,K868
邵阳,娄底南,40,G6420
焉耆,马兰,40,C804
胶州,平度西,41,K8268
甘洛南,喜德西,41,C49
张家界西,龙山北,41,G5880
南宁东,来宾北,41,D1786
平顶山西,邓州东,41,G1589
建阳,建瓯,41,K32
莱西,高密,41,G1094
赣州,信丰,41,K8725
山海关,抚宁,41,K2048
衡山西,郴州西,41,G1030
景德镇,乐平市,41,K8729
江山,鹰潭北,41,G2332
南阳,南召,41,K2286
义乌,江山,41,G1655
蒲江,成都南,41,C3386
成都东,邛崃,41,C3332
闽清北,南平市,41,G1663
芜湖,池州,41,G2818
柳州,宾阳,41,D9655
铜陵北,安庆,41,G8345
长春,德惠,41,T5303
西安北,彬州东,41,D3685
潜江,枝江北,41,D9335
福州,莆田,41,G3001
怀化,麻阳,41,K268
六枝,安顺,41,K9517
衢州,诸暨,41,G1342
西安,渭南西,41,K1295
徐州,枣庄西,41,Z268
太原南,灵石东,41,D2519
大荔,闻喜西,41,D2532
长春,九台,41,K1054
广元,青莲,41,D1919
葫芦岛北,山海关,41,G1293
盘锦北,葫芦岛北,41,G1293
高邑西,安阳东,41,G2625
红安西,金寨,41,D2218
岳阳,汨罗,41,K1073
凯里,施秉,41,K112
漳州,龙岩,41,D2321
漳浦,厦门,41,D2381
荆州,天门南,41,D2244
天津,静海,41,K1452
福州,宁德,41,D3172
连江,霞浦,41,D3143
锦州,沟帮子,41,K188
普定,安顺,41,K9386
丹阳,高邮,41,G7508
桐梓北,珞璜南,41,D1842
达州,宣汉,41,K1004
佛山西,广宁,41,D1842
英吉沙,喀什,41,T9528
襄汾西,灵石东,41,D1908
繁昌西,安庆,41,G2784
汉中,广元,41,G3284
黄梅东,安庆,41,G3255
曲江,建水,41,K9602
龙南,信丰,41,K1620
清远,乐昌东,41,G6042
平度,青岛北,41,G5286
中宁,青铜峡,41,K1088
婺源,武夷山北,41,G1904
济南,禹城,41,K702
雷州,湛江西,41,K512
钦州东,南宁,41,D8368
永城北,兰考南,41,G1806
平山,尚志,41,K7289
威信,宜宾西,41,G2181
胜芳,保定东,41,G9397
轩岗,原平,41,K5315
百色,平果,41,D3904
迎春,虎林,41,K7290
一面坡,亚布力,41,K5135
许昌东,明港东,41,G511
即墨北,青岛西,41,G1850
成都南,乐山,41,C5659
威海,烟台,41,D6098
新立屯,阜新南,41,K5044
诸暨,永康南,41,G7367
十堰东,襄阳东,41,G6838
怀仁东,大同,41,K732
南充,广安南,41,C792
海城西,沈阳北,41,G707
石林,陆良,41,K6148
樟树,向塘,41,K876
牡丹江,一面坡北,41,D7968
西柳,盘锦,41,K346
钟祥,京山,41,K8094
海阳北,威海,41,D8151
涪陵,武隆,41,C731
福利屯,新友谊,41,K7205
宝鸡,杨陵,41,C9362
广德南,杭州东,41,D5533
济南,淄博,42,D6053
南昌西,宜春,42,G1333
高台南,酒泉南,42,D2749
进贤南,上饶,42,G1332
山南,加查,42,C886
三门峡,灵宝,42,K1348
杭州南,海宁,42,Z245
古北口,黑山寺,42,S502
英德,源潭,42,K588
呼和浩特东,萨拉齐,42,D2792
玉山南,抚州东,42,G1321
建宁县北,宁化,42,C879
沈阳,台安,42,G1300
长临河,泾县,42,G323
巫山,万州北,42,G1323
扎兰屯,碾子山,42,K1304
彰武,通辽,42,C1126
桂林北,全州南,42,G422
芜湖,广德南,42,G7645
南昌西,庐山,42,G3156
浠水南,武汉,42,D7020
芜湖,巢湖,42,K1152
将乐,南丰,42,D6530
洋县西,鄠邑,42,D1954
杭州西,千岛湖,42,D2113
温州南,台州西,42,G7526
石家庄北,井陉,42,K5275
牡丹江,鸡西西,42,G703
运城北,洪洞西,42,D2564
襄汾西,永济北,42,D2529
蓝村,莱西南,42,K1292
石家庄,晋州,42,K1292
曹子里,天津北,42,S911
荔波,贵定县,42,D6170
盘州,安顺西,42,G1392
潮汕,汕尾,42,D7341
台州,温州南,42,G7545
前进镇,建三江,42,K5152
静海,沧州,42,K704
富裕,拉哈,42,K5174
淮安东,江都,42,D3125
辽源,西丰,42,K430
黄梅,九江,42,T221
惠安堡,曲子,42,D3507
鹰潭,横峰,42,K803
黎塘,贵港,42,K232
江宁,湖州,42,G7581
永登,河口南,42,T6612
贵港,藤县,42,D8434
阿城,帽儿山,42,K938
应城,京山,42,K8106
贵阳北,都匀东,42,G5508
长春西,开原西,42,G3492
郎溪南,杭州东,42,G7463
崇州,雅安,42,C3376
平昌,石梯,42,K835
建宁县北,三明北,42,D9981
泰来,镇赉,42,K2084
曲靖,小新街,42,K9659
福安,福州南,42,D3135
平泉北,宁城,42,G3665
石家庄,定州,42,T124
韶关东,始兴,42,K528
成都东,眉山,42,C956
东胜西,达拉特西,42,C928
台安,锦州南,42,G1276
吉安,峡江,42,K528
白洋淀,天津西,42,G1278
八面通,下城子,42,K7150
平原东,沧州西,42,G3683
东来,通辽,42,K1456
郑州,许昌,42,Z149
化念,墨江,42,C301
通辽,舍伯吐,42,K7533
道州,双牌,42,K1804
长汀南,龙岩,42,D3161
于都,长汀南,42,D3161
白狼,五叉沟,42,K7596
锦界,榆林,42,C199
清河,宣化北,42,G2533
南平市,德兴,42,G1510
漯河西,郑州,42,G822
龙南东,河源东,42,G2759
合肥南,安庆西,42,G8395
永康南,衢州,42,G2363
西安,杨陵,42,Z6121
滕州东,济南西,43,G296
博罗北,深圳,43,G2761
进贤,南昌,43,T307
滁州北,明光,43,K345
青岛,高密北,43,G6908
襄阳,枣阳,43,T378
大同,阳高,43,K56
怀集,钟山西,43,D1856
阜阳,太和北,43,K1506
渠县,高兴,43,C711
盐城大丰,张家港,43,G7539
柳河,三源浦,43,K7385
宁波,杭州南,43,G7516
商都,化德,43,T304
曹妃甸东,唐山,43,C246
德惠西,哈尔滨,43,G937
西安北,佛坪,43,G1838
郑州,长葛,43,K4161
云阳,巴东,43,G3210
银川,红寺堡北,43,D8937
大石桥,鞍山,43,T129
迤那,草海,43,K9517
寿县,合肥南,43,G862
厦门,泉州,43,D6526
通辽,宝龙山,43,K1189
长春,扶余北,43,D118
苍南,福安,43,D3141
葫芦岛,绥中,43,T369
汾河,古交,43,K7821
哈尔滨,大庆东,43,D9177
大庆东,齐齐哈尔,43,G767
青岛机场,临淄北,43,G6970
河口南,兰州,43,K9669
蜀河,白河县,43,K352
昌邑,桃村北,43,G6942
淮安东,连云港,43,D2896
潼南,重庆北,43,D6196
建三江,富锦,43,K7066
商丘,徐州东,43,G1312
内江北,成都南,43,G2858
莱西,烟台,43,D6090
西乡,汉中,43,C222
德州,禹城,43,K1056
正定机场,白沟,43,G366
西宁,乐都,43,T176
山丹马场,张掖西,43,D2737
盖州西,沈阳南,43,G8005
哈尔滨西,安达,43,G2636
呼和浩特,准格尔,43,C935
定南南,博罗北,43,G2765
大港南,南京南,43,D5515
深圳东,东莞,43,K6640
杭州东,金华,43,G1373
丹徒,高邮北,43,G8286
美兰,万宁,43,C7349
金华,上饶,43,G1359
枣阳,孝感东,43,G6890
南昌西,弋阳,43,G2039
克一河,喀喇其,43,K7093
南平市,三明北,43,G1752
济南,泰山,43,C967
桃山,庆安,43,K7128
贵阳北,大方,43,G8757
盐池,宁东,43,Z277
山海关,绥中,43,T370
深圳坪山,陆丰,43,G6386
石家庄北,定州,43,T42
德州,泊头,43,K188
高邮,泗阳,43,C3110
铜仁,松桃,43,K836
合肥,颍上北,43,G7756
北京西,涿州,43,K548
月山,济源,43,K903
当阳,宜昌东,43,T49
中川机场,兰州,43,C630
上海南,嘉善,43,T101
辽中,凌海南,43,G1212
徐州东,泗阳,43,G3298
胜利镇,哈尔滨,43,D7820
庆城,甜水堡,43,D3537
潍坊北,青岛北,43,G5331
彰武,沈阳北,43,D164
长寿北,石柱县,43,D2260
阿勒泰,北屯市,43,Y967
鹰潭北,南昌,43,G1583
通榆,洮南,43,K5001
菏泽,台前,43,C680
佳木斯,太平镇,43,K5169
林东,查布嘎,43,K1518
三原,咸阳,43,K8223
丹东,本溪,43,D7640
龙游,诸暨,43,G1492
满洲里,嵯岗,44,K7098
泰和,于都,44,G2293
烟台南,即墨北,44,G1092
甘谷,陇西,44,Z216
汉口,仙桃西,44,D5973
沈阳北,四平东,44,G8039
德州东,天津南,44,G110
杭州,诸暨,44,C495
绥化,庆安,44,K7125
高安,萍乡北,44,G2347
常州北,上海,44,G7298
辽源,东丰,44,K429
苏州北,南京南,44,G24
安阳,卫辉,44,T231
桂林北,恭城,44,D2809
石河子,奎屯,44,C845
潍坊北,莱阳,44,D6057
甜水堡,河东机场,44,D3689
独山东,贵阳,44,G5510
长春,昌图西,44,G8040
青岛西,厉家寨,44,G5592
南京南,常州,44,G7284
合肥,巢湖,44,K8381
南陵,合肥南,44,G7746
徐州,淮北,44,K8414
杭州东,嘉兴,44,C406
蒙山,日照西,44,G5282
济南东,潍坊北,44,G5339
梁平南,复盛,44,G3463
宣城,德清,44,G3255
郑州东,平顶山西,44,G3498
枣阳,随州,44,T378
溆浦,辰溪,44,K9260
抚州,建宁县北,44,G1682
鲘门,潮阳,44,G6007
武昌,咸宁,44,T369
毕节,贵阳东,44,D1859
平遥古城,临汾西,44,D5319
曲靖北,普安县,44,G2826
北京,蓟州,44,C131
明水河,五叉沟,44,K7595
温州南,缙云西,44,G7340
通州西,怀柔,44,K7711
涿州东,正定机场,44,G6717
新民,大虎山,44,K1394
商丘,兰考,44,Z148
杭州东,金华南,44,G9501
沈阳,彰武,44,C1118
兰州西,海东,44,D2689
秦皇岛,唐山西,44,D22
忻州,阳曲,44,K5315
怀化南,隆回,44,G6357
烟台,蓬莱市,44,C669
阜阳西,商丘,44,G3184
三亚,博鳌,44,C7416
吕梁,文水,44,C156
青岛西,岚山西,44,D2138
和平北,惠州北,44,G2721
胜利镇,达连河,44,D7831
砀山,徐州,44,Z274
宝坻,北京,44,G8802
七台河,勃利,44,K5122
运城,永济,44,K671
信阳,广水,44,Z294
怀柔北,顺义,44,K1190
东莞南,龙川西,44,G2756
南昌,新干东,44,G2763
双水镇,阳江,44,C6943
喀左,阜新,44,G931
郑州航空港,周口东,44,G7961
海石湾,平安驿,44,Z311
恩平,马踏,44,C6913
淮北,宿州,44,K1091
兰州,秦王川,44,D2764
玉门,嘉峪关南,44,D2756
保定,涿州,44,T10
南京南,湖州,45,G256
沈阳,铁岭,45,K5001
柳州,永福南,45,G424
石家庄,白洋淀,45,G6270
唐河,桐柏,45,K655
沧州西,济南西,45,G1272
冠豸山南,漳平西,45,D6574
巍山,云县,45,D8115
烟台,桃村,45,K1162
霍州,灵石,45,K610
宝应,泰州,45,D9573
阳泉北,太原南,45,G683
桂林北,鹿寨北,45,D9639
桂林西,恭城,45,D1851
