start_station_name,end_station_name,running_time,train_no
兴国,于都北,28,T8009
于都北,宁都,24,T8009
宁都,石城东,23,T8009
石城东,宁化,23,T8009
宁化,清流,12,T8009
清流,明溪,22,T8009
明溪,永安南,30,T8009
永安南,大田北,37,T8009
大田北,德化,25,T8009
德化,永春,16,T8009
永春,安溪东,21,T8009
安溪东,南安北,10,T8009
南安北,泉州,23,T8009
泉州,南安北,20,T8010
南安北,安溪东,10,T8010
安溪东,永春,23,T8010
永春,德化,16,T8010
德化,大田北,23,T8010
大田北,永安南,34,T8010
永安南,三元西,35,T8010
三元西,明溪,14,T8010
明溪,清流,22,T8010
清流,宁化,12,T8010
宁化,石城东,23,T8010
石城东,宁都,23,T8010
宁都,于都北,24,T8010
于都北,兴国,32,T8010
兴国,吉安,67,T8010
吉安,新干,51,T8010
新干,樟树东,22,T8010
樟树东,向塘,45,T8010
向塘,南昌,22,T8010
广州,衡阳,342,T8302
衡阳,长沙,119,T8302
长沙,慈利,215,T8302
慈利,张家界,77,T8302
张家界,慈利,76,T8304
慈利,益阳,138,T8304
益阳,长沙,70,T8304
长沙,衡阳,112,T8304
衡阳,广州,339,T8304
广州东,东莞东,58,T8365
东莞东,惠州,43,T8365
惠州,河源,50,T8365
河源,龙川,55,T8365
龙川,兴宁,67,T8365
兴宁,梅州,49,T8365
梅州,兴宁,47,T8367
兴宁,龙川,53,T8367
龙川,河源,55,T8367
河源,惠州,51,T8367
惠州,东莞东,44,T8367
东莞东,广州东,62,T8367
乌鲁木齐,乌鲁木齐南,13,T9516
乌鲁木齐南,吐鲁番北,80,T9516
吐鲁番北,库尔勒,189,T9516
库尔勒,库车,141,T9516
库车,阿克苏,120,T9516
阿克苏,巴楚,115,T9516
巴楚,阿图什,103,T9516
阿图什,喀什,30,T9516
喀什,阿图什,30,T9518
阿图什,巴楚,114,T9518
巴楚,阿克苏,120,T9518
阿克苏,新和,105,T9518
新和,库车,31,T9518
库车,轮台,57,T9518
轮台,库尔勒,101,T9518
库尔勒,吐鲁番北,190,T9518
吐鲁番北,乌鲁木齐南,85,T9518
乌鲁木齐南,乌鲁木齐,14,T9518
乌鲁木齐,吐鲁番北,93,T9520
吐鲁番北,焉耆,156,T9520
焉耆,库尔勒,38,T9520
库尔勒,轮台,96,T9520
轮台,库车,56,T9520
库车,新和,30,T9520
新和,阿克苏,104,T9520
阿克苏,巴楚,153,T9520
巴楚,阿图什,112,T9520
阿图什,喀什,32,T9520
喀什,巴楚,127,T9522
巴楚,阿克苏,140,T9522
阿克苏,新和,97,T9522
新和,库车,27,T9522
库车,库尔勒,143,T9522
库尔勒,焉耆,34,T9522
焉耆,吐鲁番北,157,T9522
吐鲁番北,乌鲁木齐,111,T9522
乌鲁木齐,乌鲁木齐南,13,T9526
乌鲁木齐南,吐鲁番北,99,T9526
吐鲁番北,焉耆,156,T9526
焉耆,库尔勒,34,T9526
库尔勒,库车,141,T9526
库车,阿克苏,120,T9526
阿克苏,巴楚,192,T9526
巴楚,喀什,151,T9526
喀什,英吉沙,49,T9526
英吉沙,莎车,81,T9526
莎车,叶城,44,T9526
叶城,皮山,50,T9526
皮山,墨玉,103,T9526
墨玉,和田,15,T9526
和田,墨玉,15,T9528
墨玉,皮山,77,T9528
皮山,叶城,46,T9528
叶城,莎车,32,T9528
莎车,英吉沙,72,T9528
英吉沙,喀什,41,T9528
喀什,阿图什,30,T9528
阿图什,巴楚,101,T9528
巴楚,阿克苏,128,T9528
阿克苏,库车,121,T9528
库车,库尔勒,143,T9528
库尔勒,焉耆,34,T9528
焉耆,吐鲁番北,162,T9528
吐鲁番北,乌鲁木齐南,83,T9528
乌鲁木齐南,乌鲁木齐,14,T9528
喀什,阿克陶,26,T9531
阿克陶,英吉沙,18,T9531
英吉沙,莎车,65,T9531
莎车,皮山,71,T9531
皮山,昆玉,50,T9531
昆玉,墨玉,25,T9531
墨玉,和田,14,T9531
和田,墨玉,15,T9532
墨玉,昆玉,25,T9532
昆玉,皮山,50,T9532
皮山,叶城,46,T9532
叶城,泽普,21,T9532
泽普,莎车,15,T9532
莎车,英吉沙,62,T9532
英吉沙,阿克陶,18,T9532
阿克陶,喀什,27,T9532
兰州,张掖,337,Y667
张掖,嘉峪关,129,Y667
嘉峪关,敦煌,240,Y667
敦煌,嘉峪关,202,Y669
嘉峪关,张掖,113,Y669
张掖,兰州西,320,Y669
兰州西,兰州,12,Y669
昆明,丽江,540,Y752
丽江,昆明,620,Y754
大理,鹤庆,155,Y761
鹤庆,丽江,57,Y761
丽江,鹤庆,28,Y762
鹤庆,大理,166,Y762
乌鲁木齐,福海,490,Y965
福海,北屯市,25,Y965
北屯市,阿勒泰,51,Y965
阿勒泰,富蕴,107,Y965
富蕴,阿勒泰,100,Y967
阿勒泰,北屯市,43,Y967
北屯市,福海,24,Y967
福海,乌鲁木齐,521,Y967
西宁,格尔木,360,Y971
格尔木,那曲,606,Y971
那曲,拉萨,253,Y971
拉萨,那曲,257,Y972
那曲,安多,81,Y972
安多,格尔木,505,Y972
格尔木,西宁,404,Y972
西宁,茶卡,283,Y973
茶卡,西宁,289,Y974
北京西,石家庄,145,Z1
石家庄,郑州,209,Z1
郑州,武昌,279,Z1
武昌,岳阳,118,Z1
岳阳,长沙,85,Z1
沈阳北,绥中北,136,Z12
绥中北,山海关,35,Z12
山海关,北戴河,30,Z12
北戴河,北京丰台,147,Z12
北京丰台,石家庄,141,Z12
石家庄,郑州,216,Z12
郑州,武昌,279,Z12
武昌,长沙,198,Z12
长沙,郴州,207,Z12
郴州,广州东,254,Z12
广州东,长沙,465,Z14
长沙,武昌,202,Z14
武昌,信阳,134,Z14
信阳,郑州,152,Z14
郑州,邯郸,131,Z14
邯郸,石家庄,80,Z14
石家庄,保定,71,Z14
保定,北京丰台,75,Z14
北京丰台,唐山北,90,Z14
唐山北,秦皇岛,80,Z14
秦皇岛,山海关,25,Z14
山海关,葫芦岛北,52,Z14
葫芦岛北,锦州南,21,Z14
锦州南,盘锦北,30,Z14
盘锦北,沈阳北,92,Z14
北京,哈尔滨,618,Z15
哈尔滨,北京,614,Z16
北京,哈尔滨西,611,Z17
哈尔滨西,北京,621,Z18
北京西,西安,697,Z19
长春,四平,61,Z102
四平,开原,38,Z102
开原,铁岭,20,Z102
铁岭,沈阳北,43,Z102
沈阳北,锦州南,100,Z102
锦州南,葫芦岛北,23,Z102
葫芦岛北,山海关,65,Z102
山海关,秦皇岛,17,Z102
秦皇岛,天津,157,Z102
天津,聊城,241,Z102
聊城,阜阳,204,Z102
阜阳,九江,235,Z102
九江,南昌,65,Z102
南昌,吉安,129,Z102
吉安,赣州,107,Z102
赣州,瑞金,61,Z102
瑞金,龙岩,68,Z102
龙岩,厦门北,103,Z102
厦门北,龙岩,79,Z104
龙岩,赣州,123,Z104
赣州,南昌,233,Z104
南昌,九江,65,Z104
九江,阜阳,235,Z104
阜阳,聊城,198,Z104
聊城,天津,232,Z104
天津,秦皇岛,157,Z104
秦皇岛,锦州南,90,Z104
锦州南,沈阳北,115,Z104
沈阳北,四平,97,Z104
四平,长春,63,Z104
济南,泰山,44,Z105
泰山,兖州,51,Z105
兖州,滕州,31,Z105
滕州,枣庄西,17,Z105
枣庄西,徐州,51,Z105
徐州,郑州,166,Z105
郑州,洛阳,85,Z105
洛阳,西安,274,Z105
西安,宝鸡,89,Z105
宝鸡,天水,96,Z105
天水,甘谷,47,Z105
甘谷,陇西,44,Z105
陇西,定西,54,Z105
定西,兰州,88,Z105
兰州,西宁,126,Z105
西宁,张掖西,150,Z105
张掖西,嘉峪关南,118,Z105
嘉峪关南,柳园南,142,Z105
柳园南,哈密,141,Z105
哈密,鄯善北,127,Z105
鄯善北,吐鲁番北,47,Z105
吐鲁番北,乌鲁木齐,91,Z105
乌鲁木齐,吐鲁番北,95,Z106
吐鲁番北,鄯善北,47,Z106
鄯善北,哈密,155,Z106
哈密,柳园南,156,Z106
柳园南,嘉峪关南,135,Z106
嘉峪关南,张掖西,95,Z106
张掖西,西宁,157,Z106
西宁,兰州,103,Z106
兰州,天水,246,Z106
天水,宝鸡,161,Z106
宝鸡,西安,88,Z106
西安,郑州,353,Z106
郑州,商丘,95,Z106
商丘,徐州,79,Z106
徐州,枣庄西,43,Z106
枣庄西,兖州,48,Z106
兖州,泰山,49,Z106
泰山,济南,61,Z106
哈尔滨西,长春,121,Z114
长春,沈阳北,157,Z114
沈阳北,锦州南,107,Z114
锦州南,葫芦岛北,23,Z114
葫芦岛北,山海关,69,Z114
山海关,秦皇岛,17,Z114
秦皇岛,唐山北,81,Z114
唐山北,北京丰台,92,Z114
北京丰台,衡水,145,Z114
衡水,菏泽,147,Z114
菏泽,商丘南,57,Z114
商丘南,阜阳,84,Z114
阜阳,麻城,119,Z114
麻城,南昌,178,Z114
南昌,吉安,131,Z114
吉安,赣州,107,Z114
赣州,韶关东,125,Z114
韶关东,广州,142,Z114
广州,佛山,25,Z114
佛山,肇庆,74,Z114
肇庆,茂名,183,Z114
茂名,湛江西,48,Z114
湛江西,海口,314,Z114
北京,沈阳北,343,Z117
沈阳北,长春,151,Z117
长春,九台,41,Z117
九台,吉林,62,Z117
吉林,九台,59,Z118
九台,长春,44,Z118
长春,沈阳北,149,Z118
沈阳北,秦皇岛,200,Z118
秦皇岛,唐山北,74,Z118
唐山北,北京,83,Z118
广州,长沙,453,Z122
长沙,岳阳,78,Z122
岳阳,武昌,139,Z122
武昌,襄阳,167,Z122
襄阳,十堰,97,Z122
十堰,安康,123,Z122
安康,万源,109,Z122
万源,达州,91,Z122
达州,南充,77,Z122
南充,遂宁,34,Z122
遂宁,成都东,70,Z122
成都东,遂宁,68,Z124
遂宁,南充,37,Z124
南充,达州,78,Z124
达州,万源,91,Z124
万源,安康,77,Z124
安康,襄阳,278,Z124
襄阳,武昌,163,Z124
武昌,岳阳,122,Z124
岳阳,长沙,86,Z124
长沙,郴州,213,Z124
郴州,韶关东,102,Z124
韶关东,广州,143,Z124
厦门北,莆田,67,Z126
莆田,三明北,88,Z126
三明北,抚州,103,Z126
抚州,南昌,59,Z126
南昌,武昌,186,Z126
武昌,信阳,134,Z126
信阳,漯河,79,Z126
漯河,宝丰,99,Z126
宝丰,洛阳,104,Z126
洛阳,西安,269,Z126
西安,宝鸡,92,Z126
宝鸡,天水,96,Z126
天水,陇西,90,Z126
陇西,定西,54,Z126
定西,兰州,88,Z126
兰州,陇西,127,Z128
陇西,天水,128,Z128
天水,宝鸡,163,Z128
宝鸡,西安,91,Z128
西安,洛阳,273,Z128
洛阳,宝丰,111,Z128
宝丰,漯河,96,Z128
漯河,信阳,78,Z128
信阳,武昌,138,Z128
武昌,南昌,193,Z128
南昌,抚州,58,Z128
抚州,三明北,103,Z128
三明北,莆田,114,Z128
莆田,厦门北,67,Z128
北京西,石家庄,145,Z129
石家庄,洛阳,283,Z129
洛阳,西安,271,Z129
西安,天水,174,Z129
天水,陇西,88,Z129
陇西,兰州,140,Z129
兰州,陇西,129,Z130
陇西,天水,124,Z130
天水,西安,242,Z130
西安,洛阳,276,Z130
洛阳,新乡,123,Z130
新乡,安阳,54,Z130
安阳,邯郸,33,Z130
邯郸,石家庄,80,Z130
石家庄,保定,72,Z130
保定,北京西,82,Z130
广州,韶关东,146,Z135
韶关东,郴州,99,Z135
郴州,衡阳,99,Z135
衡阳,株洲,84,Z135
株洲,长沙,39,Z135
长沙,岳阳,81,Z135
岳阳,武昌,126,Z135
武昌,信阳,134,Z135
信阳,驻马店,47,Z135
驻马店,漯河,36,Z135
漯河,郑州,74,Z135
郑州,洛阳,85,Z135
洛阳,西安,274,Z135
西安,宝鸡,88,Z135
宝鸡,天水,91,Z135
天水,甘谷,49,Z135
甘谷,陇西,46,Z135
陇西,兰州,140,Z135
兰州,西宁,100,Z135
西宁,民乐,137,Z135
民乐,张掖西,32,Z135
张掖西,酒泉南,84,Z135
酒泉南,嘉峪关南,15,Z135
嘉峪关南,柳园南,163,Z135
柳园南,哈密,133,Z135
哈密,鄯善北,133,Z135
鄯善北,吐鲁番北,47,Z135
吐鲁番北,乌鲁木齐,91,Z135
乌鲁木齐,吐鲁番北,92,Z136
吐鲁番北,鄯善北,49,Z136
鄯善北,哈密,155,Z136
哈密,柳园南,153,Z136
柳园南,嘉峪关南,132,Z136
嘉峪关南,张掖西,96,Z136
张掖西,西宁,177,Z136
西宁,兰州,98,Z136
兰州,陇西,127,Z136
陇西,甘谷,47,Z136
甘谷,天水,79,Z136
天水,宝鸡,159,Z136
宝鸡,西安,85,Z136
西安,洛阳,276,Z136
洛阳,郑州,83,Z136
郑州,驻马店,96,Z136
驻马店,信阳,53,Z136
信阳,武昌,137,Z136
武昌,长沙,200,Z136
长沙,株洲,35,Z136
株洲,衡阳,80,Z136
衡阳,郴州,98,Z136
郴州,韶关东,101,Z136
韶关东,广州,142,Z136
广州,韶关东,146,Z138
韶关东,郴州,99,Z138
郴州,衡阳,99,Z138
衡阳,株洲,84,Z138
株洲,长沙,39,Z138
长沙,岳阳,81,Z138
岳阳,武昌,126,Z138
武昌,信阳,134,Z138
信阳,驻马店,47,Z138
驻马店,漯河,36,Z138
漯河,郑州,74,Z138
郑州,洛阳,85,Z138
洛阳,西安,274,Z138
西安,宝鸡,88,Z138
宝鸡,天水,91,Z138
天水,甘谷,49,Z138
甘谷,陇西,46,Z138
陇西,兰州,140,Z138
兰州,西宁,100,Z138
西宁,民乐,137,Z138
民乐,张掖西,32,Z138
张掖西,酒泉南,84,Z138
酒泉南,嘉峪关南,15,Z138
嘉峪关南,柳园南,163,Z138
柳园南,哈密,133,Z138
哈密,鄯善北,133,Z138
鄯善北,吐鲁番北,47,Z138
吐鲁番北,乌鲁木齐,91,Z138
郑州,商丘,102,Z146
商丘,阜阳,90,Z146
阜阳,吉安,468,Z146
吉安,赣州,108,Z146
赣州,惠州,258,Z146
惠州,深圳东,70,Z146
深圳东,东莞东,32,Z148
东莞东,惠州,41,Z148
惠州,赣州,269,Z148
赣州,阜阳,573,Z148
阜阳,商丘,91,Z148
商丘,兰考,44,Z148
兰考,郑州,70,Z148
北京西,石家庄,145,Z149
石家庄,郑州,205,Z149
郑州,许昌,42,Z149
许昌,武昌,245,Z149
武昌,长沙,196,Z149
长沙,怀化,362,Z149
怀化,贵阳,387,Z149
贵阳,怀化,381,Z150
怀化,长沙,367,Z150
长沙,武昌,201,Z150
武昌,许昌,242,Z150
许昌,郑州,48,Z150
郑州,邯郸,127,Z150
邯郸,邢台,27,Z150
邢台,石家庄,56,Z150
石家庄,保定,71,Z150
保定,北京西,90,Z150
北京西,石家庄,145,Z151
石家庄,洛阳,283,Z151
洛阳,西安,271,Z151
西安,宝鸡,85,Z151
宝鸡,天水,90,Z151
天水,甘谷,46,Z151
甘谷,陇西,47,Z151
陇西,定西,54,Z151
定西,兰州,88,Z151
兰州,乐都,105,Z151
乐都,西宁,47,Z151
西宁,海石湾,79,Z152
海石湾,兰州,84,Z152
兰州,定西,78,Z152
定西,陇西,52,Z152
陇西,甘谷,50,Z152
甘谷,天水,79,Z152
天水,西安,242,Z152
西安,洛阳,277,Z152
洛阳,新乡,123,Z152
新乡,安阳,54,Z152
安阳,邯郸,33,Z152
邯郸,石家庄,80,Z152
石家庄,保定,72,Z152
保定,北京西,82,Z152
泰州,东台,50,Z156
东台,盐城,41,Z156
盐城,淮安,82,Z156
淮安,沭阳,39,Z156
沭阳,徐州,105,Z156
徐州,北京丰台,390,Z156
北京丰台,山海关,179,Z156
山海关,沈阳北,186,Z156
沈阳北,长春,152,Z156
长春,哈尔滨西,116,Z156
泰州,东台,50,Z157
东台,盐城,41,Z157
盐城,淮安,82,Z157
淮安,沭阳,39,Z157
沭阳,徐州,105,Z157
徐州,北京丰台,390,Z157
北京丰台,山海关,179,Z157
山海关,沈阳北,186,Z157
沈阳北,长春,152,Z157
长春,哈尔滨西,116,Z157
哈尔滨西,长春,124,Z158
长春,沈阳北,149,Z158
沈阳北,绥中北,143,Z158
绥中北,北京丰台,206,Z158
北京丰台,徐州,399,Z158
徐州,沭阳,103,Z158
沭阳,淮安,41,Z158
淮安,盐城,82,Z158
盐城,东台,41,Z158
东台,泰州,90,Z158
北京,天津西,76,Z159
天津西,沧州,53,Z159
沧州,泰山,160,Z159
泰山,兖州,50,Z159
兖州,临沂,127,Z159
临沂,莒南,38,Z159
莒南,日照西,44,Z159
日照西,莒南,40,Z160
莒南,临沂,36,Z160
临沂,兖州,111,Z160
兖州,泰山,50,Z160
泰山,德州,98,Z160
德州,沧州,50,Z160
沧州,天津西,67,Z160
天津西,北京,97,Z160
北京西,保定,73,Z161
保定,石家庄,76,Z161
石家庄,邢台,47,Z161
邢台,安阳,71,Z161
安阳,郑州,97,Z161
郑州,武昌,282,Z161
武昌,岳阳,118,Z161
岳阳,长沙,82,Z161
长沙,怀化,372,Z161
怀化,贵阳,386,Z161
贵阳,六盘水,210,Z161
六盘水,宣威,85,Z161
宣威,曲靖,44,Z161
曲靖,昆明,73,Z161
昆明,曲靖,73,Z162
曲靖,宣威,47,Z162
宣威,六盘水,89,Z162
六盘水,贵阳,178,Z162
贵阳,怀化,384,Z162
怀化,冷水江东,194,Z162
冷水江东,娄底,60,Z162
娄底,湘潭,68,Z162
湘潭,长沙,58,Z162
长沙,岳阳,81,Z162
岳阳,武昌,126,Z162
武昌,郑州,281,Z162
郑州,石家庄,204,Z162
石家庄,北京西,155,Z162
上海,苏州,48,Z164
苏州,无锡,22,Z164
无锡,南京,84,Z164
南京,蚌埠,93,Z164
蚌埠,徐州,80,Z164
徐州,郑州,166,Z164
郑州,洛阳,85,Z164
洛阳,西安,272,Z164
西安,咸阳,15,Z164
咸阳,宝鸡,75,Z164
宝鸡,兰州,308,Z164
兰州,西宁,148,Z164
西宁,格尔木,368,Z164
格尔木,安多,480,Z164
安多,那曲,79,Z164
那曲,拉萨,220,Z164
上海,苏州,48,Z165
苏州,无锡,22,Z165
无锡,南京,84,Z165
南京,蚌埠,93,Z165
蚌埠,徐州,80,Z165
徐州,郑州,166,Z165
郑州,洛阳,85,Z165
洛阳,西安,272,Z165
西安,咸阳,15,Z165
咸阳,宝鸡,75,Z165
宝鸡,兰州,308,Z165
兰州,西宁,148,Z165
西宁,格尔木,368,Z165
格尔木,安多,480,Z165
安多,那曲,79,Z165
那曲,拉萨,220,Z165
拉萨,那曲,225,Z166
那曲,安多,81,Z166
安多,格尔木,577,Z166
格尔木,西宁,360,Z166
西宁,兰州,158,Z166
兰州,咸阳,470,Z166
咸阳,西安,20,Z166
西安,郑州,358,Z166
郑州,徐州,177,Z166
徐州,蚌埠,79,Z166
蚌埠,南京,93,Z166
南京,无锡,88,Z166
无锡,苏州,23,Z166
苏州,上海,51,Z166
广州,韶关东,148,Z168
韶关东,长沙,308,Z168
长沙,武昌,202,Z168
武昌,许昌,242,Z168
许昌,郑州,48,Z168
郑州,商丘,98,Z168
商丘,徐州,74,Z168
徐州,兖州,89,Z168
兖州,泰山,50,Z168
泰山,济南,52,Z168
济南,潍坊,90,Z168
潍坊,青岛北,66,Z168
青岛北,潍坊,66,Z170
潍坊,淄博,44,Z170
淄博,济南,56,Z170
济南,泰山,45,Z170
泰山,徐州,136,Z170
徐州,商丘,68,Z170
商丘,郑州,101,Z170
郑州,武昌,279,Z170
武昌,长沙,198,Z170
长沙,株洲,44,Z170
株洲,衡阳,80,Z170
衡阳,郴州,98,Z170
郴州,韶关东,101,Z170
韶关东,广州,142,Z170
上海,苏州,47,Z172
苏州,无锡,23,Z172
无锡,南京,85,Z172
南京,徐州,170,Z172
徐州,德州,224,Z172
德州,沧州,50,Z172
沧州,天津,76,Z172
天津,唐山,73,Z172
唐山,秦皇岛,98,Z172
秦皇岛,山海关,22,Z172
山海关,葫芦岛北,52,Z172
葫芦岛北,沈阳北,132,Z172
沈阳北,长春,151,Z172
长春,哈尔滨西,116,Z172
哈尔滨西,长春,120,Z174
长春,四平,68,Z174
四平,昌图,29,Z174
昌图,沈阳北,74,Z174
沈阳北,锦州南,100,Z174
锦州南,葫芦岛北,23,Z174
葫芦岛北,山海关,65,Z174
山海关,秦皇岛,17,Z174
秦皇岛,唐山,87,Z174
唐山,天津,74,Z174
天津,沧州,65,Z174
沧州,徐州,280,Z174
徐州,南京,175,Z174
南京,常州,66,Z174
常州,无锡,21,Z174
无锡,苏州,22,Z174
苏州,上海,53,Z174
杭州,海宁,35,Z176
海宁,嘉兴,16,Z176
嘉兴,昆山,75,Z176
昆山,苏州,19,Z176
苏州,无锡,23,Z176
无锡,常州,22,Z176
常州,南京,71,Z176
南京,蚌埠,96,Z176
蚌埠,徐州,79,Z176
徐州,兖州,86,Z176
兖州,德州,145,Z176
德州,沧州,54,Z176
沧州,天津,86,Z176
天津,唐山,75,Z176
唐山,秦皇岛,87,Z176
秦皇岛,山海关,24,Z176
山海关,沈阳北,179,Z176
沈阳北,长春,155,Z176
长春,哈尔滨西,118,Z176
哈尔滨西,长春,149,Z178
长春,四平,74,Z178
四平,沈阳北,116,Z178
沈阳北,山海关,202,Z178
山海关,秦皇岛,19,Z178
秦皇岛,唐山,95,Z178
唐山,天津,80,Z178
天津,天津西,16,Z178
天津西,沧州,67,Z178
沧州,德州,82,Z178
德州,泰山,110,Z178
泰山,兖州,59,Z178
兖州,邹城,16,Z178
邹城,滕州,26,Z178
滕州,枣庄西,23,Z178
枣庄西,徐州,59,Z178
徐州,宿州,37,Z178
宿州,蚌埠,46,Z178
蚌埠,滁州北,72,Z178
滁州北,南京,44,Z178
南京,镇江,38,Z178
镇江,常州,37,Z178
常州,无锡,31,Z178
无锡,苏州,30,Z178
苏州,嘉兴,121,Z178
嘉兴,海宁,16,Z178
海宁,杭州,45,Z178
北京西,宣化,177,Z179
宣化,张家口,25,Z179
张家口,大同,156,Z179
大同,集宁南,97,Z179
集宁南,呼和浩特东,73,Z179
呼和浩特东,包头,95,Z179
包头,临河,135,Z179
临河,惠农,129,Z179
惠农,银川,70,Z179
银川,中卫,135,Z179
中卫,武威,208,Z179
武威,金昌,34,Z179
金昌,张掖,103,Z179
张掖,嘉峪关,117,Z179
嘉峪关,哈密,323,Z179
哈密,吐鲁番北,155,Z179
吐鲁番北,乌鲁木齐,95,Z179
深圳东,东莞东,30,Z182
东莞东,惠州,40,Z182
惠州,龙川,99,Z182
龙川,赣州,166,Z182
赣州,吉安,108,Z182
吉安,南昌,131,Z182
南昌,九江,67,Z182
九江,麻城,119,Z182
麻城,阜阳,119,Z182
阜阳,菏泽,136,Z182
菏泽,聊城,68,Z182
聊城,衡水,82,Z182
衡水,北京丰台,139,Z182
北京丰台,张家口,182,Z182
张家口,大同,159,Z182
大同,集宁南,92,Z182
集宁南,呼和浩特东,70,Z182
呼和浩特东,包头东,83,Z182
包头东,包头,17,Z182
临河,包头,132,Z184
包头,呼和浩特东,93,Z184
呼和浩特东,集宁南,85,Z184
集宁南,大同,97,Z184
大同,张家口,138,Z184
张家口,北京丰台,176,Z184
北京丰台,衡水,137,Z184
衡水,聊城,80,Z184
聊城,菏泽,70,Z184
菏泽,商丘南,57,Z184
商丘南,亳州,32,Z184
亳州,阜阳,53,Z184
阜阳,麻城,124,Z184
麻城,九江,115,Z184
九江,南昌,85,Z184
南昌,吉安,129,Z184
吉安,赣州,107,Z184
赣州,惠州,292,Z184
惠州,东莞东,73,Z184
东莞东,深圳东,65,Z184
深圳东,东莞东,34,Z186
东莞东,惠州,40,Z186
惠州,河源,48,Z186
河源,赣州,216,Z186
赣州,吉安,113,Z186
吉安,南昌,131,Z186
南昌,九江,65,Z186
九江,麻城,118,Z186
麻城,阜阳,119,Z186
阜阳,商丘南,83,Z186
商丘南,菏泽,56,Z186
菏泽,聊城,68,Z186
聊城,衡水,98,Z186
衡水,霸州,80,Z186
霸州,天津,82,Z186
天津,唐山,75,Z186
唐山,秦皇岛,89,Z186
秦皇岛,山海关,24,Z186
山海关,盘锦,140,Z186
盘锦,海城,92,Z186
海城,鞍山,26,Z186
鞍山,辽阳,18,Z186
辽阳,沈阳北,54,Z186
沈阳北,辽阳,46,Z188
辽阳,鞍山,17,Z188
鞍山,海城,25,Z188
海城,盘锦,53,Z188
盘锦,锦州南,57,Z188
锦州南,葫芦岛北,25,Z188
葫芦岛北,绥中北,31,Z188
绥中北,山海关,52,Z188
山海关,秦皇岛,26,Z188
秦皇岛,唐山,106,Z188
唐山,天津,86,Z188
天津,衡水,175,Z188
衡水,聊城,80,Z188
聊城,菏泽,70,Z188
菏泽,曹县,28,Z188
曹县,商丘南,32,Z188
商丘南,阜阳,82,Z188
阜阳,麻城,125,Z188
麻城,九江,115,Z188
九江,南昌,80,Z188
南昌,吉安,129,Z188
吉安,赣州,107,Z188
赣州,惠州,277,Z188
惠州,东莞东,60,Z188
东莞东,深圳东,75,Z188
郑州,许昌,47,Z189
许昌,漯河,31,Z189
漯河,信阳,79,Z189
信阳,武昌,137,Z189
武昌,岳阳,118,Z189
岳阳,长沙,82,Z189
长沙,郴州,208,Z189
郴州,韶关东,102,Z189
韶关东,广州,142,Z189
广州,衡阳,339,Z190
衡阳,长沙,116,Z190
长沙,武昌,201,Z190
武昌,信阳,134,Z190
信阳,驻马店,47,Z190
驻马店,漯河,36,Z190
漯河,许昌,30,Z190
许昌,郑州,48,Z190
太原,石家庄北,124,Z192
石家庄北,天津,237,Z192
天津,山海关,178,Z192
山海关,葫芦岛北,66,Z192
葫芦岛北,锦州南,20,Z192
锦州南,盘锦北,29,Z192
盘锦北,沈阳北,82,Z192
沈阳北,盘锦北,76,Z194
盘锦北,锦州南,29,Z194
锦州南,葫芦岛北,25,Z194
葫芦岛北,绥中北,33,Z194
绥中北,山海关,37,Z194
山海关,秦皇岛,19,Z194
秦皇岛,唐山,91,Z194
唐山,天津,76,Z194
天津,石家庄北,257,Z194
石家庄北,太原,116,Z194
上海,无锡,74,Z196
无锡,常州,22,Z196
常州,南京,67,Z196
南京,德州,404,Z196
德州,石家庄北,125,Z196
石家庄北,阳泉北,55,Z196
阳泉北,太原,51,Z196
太原,阳泉北,52,Z198
阳泉北,石家庄北,57,Z198
石家庄北,衡水,91,Z198
衡水,南京,446,Z198
南京,无锡,81,Z198
无锡,上海,78,Z198
长沙,岳阳,78,Z2
岳阳,武昌,126,Z2
武昌,郑州,281,Z2
郑州,石家庄,209,Z2
石家庄,北京西,151,Z2
西安,石家庄,547,Z20
石家庄,北京西,155,Z20
北京西,石家庄北,157,Z21
石家庄北,太原,102,Z21
太原,中卫,390,Z21
中卫,兰州,303,Z21
兰州,西宁,148,Z21
西宁,德令哈,233,Z21
德令哈,格尔木,132,Z21
格尔木,那曲,586,Z21
那曲,拉萨,212,Z21
拉萨,那曲,214,Z22
那曲,格尔木,639,Z22
格尔木,德令哈,133,Z22
德令哈,西宁,258,Z22
西宁,兰州,159,Z22
兰州,中卫,297,Z22
中卫,太原,373,Z22
太原,石家庄北,108,Z22
石家庄北,北京西,153,Z22
武昌,广州北,644,Z23
广州北,深圳,108,Z23
深圳,广州北,102,Z24
广州北,武昌,651,Z24
武昌,鄂州,54,Z25
鄂州,黄石,15,Z25
黄石,嘉兴,430,Z25
嘉兴,上海南,58,Z25
上海南,嘉兴,49,Z27
嘉兴,金华,140,Z27
金华,黄石,309,Z27
黄石,鄂州,15,Z27
鄂州,武昌,48,Z27
北京,明光,535,Z29
明光,扬州,94,Z29
扬州,泰州,33,Z29
泰州,海安,27,Z29
海安,南通,35,Z29
北京西,石家庄,145,Z201
石家庄,郑州,208,Z201
郑州,武昌,279,Z201
武昌,长沙,197,Z201
长沙,郴州,205,Z201
郴州,韶关东,101,Z201
韶关东,广州,140,Z201
广州,肇庆,92,Z201
肇庆,茂名,204,Z201
茂名,湛江西,48,Z201
湛江西,海口,381,Z201
海口,东方,97,Z201
